1.677664096186318981e-09
9.112212324833630556e-08
2.442761898281487042e-06
4.308916252608539755e-05
5.625793525883390680e-04
5.798250922443040807e-03
4.913245370876588580e-02
3.520101899893758879e-01
2.176325845929395708e+00
1.179269086478939599e+01
5.668933933588442642e+01
2.441299474930577276e+02
9.493423432190741096e+02
3.355496140337748329e+03
1.083918294055174920e+04
3.214611789512132964e+04
8.786485361779438972e+04
2.220451301356406766e+05
5.201715959887871868e+05
1.132007349065767135e+06
2.292238159719357733e+06
4.324038236797699705e+06
7.604194997293049470e+06
1.247001236887958273e+07
1.906530461593293399e+07
2.715768966006835178e+07
3.600226587416449934e+07
4.435317301683045924e+07
5.070366202748887241e+07
5.374994381819812208e+07
5.294354630136734247e+07
4.888463063044312596e+07
4.329888148723314703e+07
3.848544696998725086e+07
3.638949666206131876e+07
3.770927421671026945e+07
4.152339343451884389e+07
4.571891011520262063e+07
4.807799116723812371e+07
4.746933422208407521e+07
4.446197070374433696e+07
4.096569984375584871e+07
3.907438226954621822e+07
3.980014896595406532e+07
4.248894225660490245e+07
4.529549301034539193e+07
4.641146466352076083e+07
4.523650975407966971e+07
4.271472685567253828e+07
4.062549980989979208e+07
4.033582736343602091e+07
4.188746011638385057e+07
4.404265999041868746e+07
4.522307648746583611e+07
4.464376514934992045e+07
4.282576800785693526e+07
4.114553228900649399e+07
4.079012782751996815e+07
4.190634126708902419e+07
4.355717800049938262e+07
4.447756291642323881e+07
4.402934330828542262e+07
4.263546123302107304e+07
4.139721904406937957e+07
4.122622077865450084e+07
4.217116768255633116e+07
4.343698926980672777e+07
4.404239958329927176e+07
4.357918453125737607e+07
4.248804921059445292e+07
4.166773279468762130e+07
4.175548307424723357e+07
4.265078443275845051e+07
4.363508480982889235e+07
4.396099662592148781e+07
4.342931708834590018e+07
4.250938855004943162e+07
4.193753084494237602e+07
4.213636183875877410e+07
4.291621533047398925e+07
4.367295964660440385e+07
4.389736140154218674e+07
4.357931456574673951e+07
4.319653027053193748e+07
4.331880005497740209e+07
4.415550717767477781e+07
4.539763002679628879e+07
4.645532897222231328e+07
4.688140372543615103e+07
4.664586086963501573e+07
4.607172499953263998e+07
4.552329693467053026e+07
4.512329546092366427e+07
4.472450635859778523e+07
4.413203989405180514e+07
4.336133438778269291e+07
4.269586638860673457e+07
4.248603016481348127e+07
4.285388014221005887e+07
4.355268923011315614e+07
4.410896248096494377e+07
4.414854934639972448e+07
4.366026716246172041e+07
4.299656812215168774e+07
4.261203629176763445e+07
4.273769962171503901e+07
4.323121482033959776e+07
4.370339811615140736e+07
4.381334145849830657e+07
4.350708255981756747e+07
4.303097828153948486e+07
4.272791849457264692e+07
4.278260266714458168e+07
4.310540232464779913e+07
4.342612742974311113e+07
4.350862151031567156e+07
4.331712539930006117e+07
4.301787449086945504e+07
4.283298527236942947e+07
4.287104982417522371e+07
4.306247023536919802e+07
4.323521440024456382e+07
4.325752083990442753e+07
4.313204547429406643e+07
4.297576248667858541e+07
4.291421191405040026e+07
4.298106278857018054e+07
4.310015346706221998e+07
4.315561007713281363e+07
4.308711928067436069e+07
4.293425496227738261e+07
4.280042507073475420e+07
4.277152201139056683e+07
4.285528668582560122e+07
4.298450431556659937e+07
4.307386677144733071e+07
4.308106971593788266e+07
4.302615356937333196e+07
4.296151652789489180e+07
4.292421648254839331e+07
4.291120706466190517e+07
4.289352426204015315e+07
4.285101048001113534e+07
4.279417336211781204e+07
4.275461153322403133e+07
4.275485669785429537e+07
4.278633330763161182e+07
4.281589163959383219e+07
4.281544564884395897e+07
4.278862735060563684e+07
